"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","entered_mTurkID","CWVopen","questioneasy","thinkeasy","behaveopen","howact","whatwrite","CWV_1","CWV_6","CWV_10","CWV_5","harshlanguage","showdisgust","aggressivegestures","actintimidate","apologize","actnice","attencheck_1","readyupset","actcold","threats","blame","polite","showconcern","self_dominant","self_forceful","self_cold","self_warm","age","gender","race","education","comments","workerId","condition","CWV","bell_behav","warm_behav","self_bell","cat_selfbell","comprehension"
"2022-02-13 13:29:58","2022-02-13 13:48:57",0,"47.201.197.123",100,1139,1,"2022-02-13 13:48:58","R_3P5ZjjCUCfgHFS1","","","","",27.9470062255859,-82.7942962646484,"anonymous","EN","A20PIEBHXCNSRP","I felt cooperative working at the job trying to set up a transfer we had to do. It required all of our department to do, but we were successful in getting it done. It brought us together and I enjoyed the process.",5,5,"They assisted and did their part to get the process pushed through.",1,4,4,4,4,5,1,2,1,1,5,5,5,1,1,1,2,5,5,1,1,1,5,30,1,1,5,"","A20PIEBHXCNSRP",0,3.75,1.25,5,1,"low",1
"2022-02-13 13:38:13","2022-02-13 13:49:16",0,"71.68.182.77",100,662,1,"2022-02-13 13:49:16","R_1EafTw9cVfO0ZQ6","","","","",35.2841949462891,-80.8719024658203,"anonymous","EN","A3724Y7XIYIQ5Z","A cooperative situation that I was in was restocking the store. Everyone worked to gather to get the job don't as quickly and efficiently as possible. ",4,4,"working together for the good of the store",1,4,5,5,5,7,1,1,2,1,5,5,5,1,1,2,1,5,4,3,2,1,4,23,2,2,3,"","A3724Y7XIYIQ5Z",0,3.5,1.25,4.75,2,"med",1
"2022-02-13 13:43:04","2022-02-13 13:49:21",0,"98.29.29.16",100,377,1,"2022-02-13 13:49:21","R_QiVFMSnlUl1vGMN","","","","",39.643798828125,-84.1743011474609,"anonymous","EN","A39YZG9BJIUC94","I was running my first race and it was a very popular run.  There were several hundred people running in the same group.",5,5,"everyone was trying to run and achieve their personal best for this race.",5,1,1,3,4,7,1,1,2,1,4,5,5,1,1,1,1,5,5,1,3,1,4,51,2,1,4,"","A39YZG9BJIUC94",1,2.25,1.125,4.75,1.75,"med",1
"2022-02-13 13:41:00","2022-02-13 13:49:50",0,"69.246.131.180",100,530,1,"2022-02-13 13:49:51","R_3nB0AfjZpHydfTG","","","","",30.2108001708984,-84.3205032348633,"anonymous","EN","AQPKTA8UCSJ5Q","I participated in planning a holiday dinner. The event was cooperative because everyone decided what to bring and worked with a flexible mindset. The dinner was held outside to address the COVID-19 concerns. Everyone had a good time and no one got sick from the food or the virus afterwards. ",5,5,"Everyone worked together to do what they could manage doing that did not violate their boundaries financially or concerns regarding holding the event during COVID-19. ",1,4,2,2,2,7,2,2,1,1,3,5,5,2,2,2,2,5,5,2,1,1,5,51,2,2,5,"Kindness usually is the best behavior to demonstrate towards others. It invites people to want to work with you.","AQPKTA8UCSJ5Q",0,2.75,1.75,4.5,1.25,"med",1
"2022-02-13 13:41:02","2022-02-13 13:50:03",0,"74.110.181.56",100,541,1,"2022-02-13 13:50:03","R_QbqnVTESwuK0J2x","","","","",37.4611968994141,-77.3949966430664,"anonymous","EN","A21QH0Q69SZR3R","The only truly competitive situations of this nature that I have personally been involved in during the past 12 months are while playing video games. In particular ""Rocket League"". During the game it is 3 v 3, and when you have a teammate that is lower quality that you did not trust to carry out their duty, the dynamic becomes ""toxic"", the team starts sending nasty comments to each other, and we play individually. It can devolve to a point where you sabotage your own teammate and let the other team win so that your teammate loses. It is a cycle of one player making a mistake, the other teammates insulting them (anonymously online), sabotaging that teammate, the other team scores more points, and the cycle continues.",5,1,"If one teammate had the ball the others would steal it off of them. They would send (anonymously) nasty messages to the teammate. They would also purposely help the other team just to keep their teammate from winning.",5,1,4,5,6,7,3,2,1,2,5,5,5,2,1,1,2,5,4,2,2,1,4,27,1,1,4,"How much competition you experience is mainly dependent on your work atmosphere. Especially since Covid has limited some outside social interactions. So if your workplace is generally cordial, it can be pretty tough to think of a situation.","A21QH0Q69SZR3R",1,3,1.75,4.75,1.75,"med",0
"2022-02-13 13:37:55","2022-02-13 13:50:33",0,"75.133.158.250",100,757,1,"2022-02-13 13:50:33","R_spdIJluB9GL1VWp","","","","",38.7456970214844,-90.2099990844727,"anonymous","EN","A136TLVBJV40HC","I was recently involved in helping community church move out of the building that they had church services in. They were forced to move out of the building because of the pandemic. We all worked in tandem got the job done swiftly and efficiently and got the goal accomplished.",5,5,"We had big items that we had to lift and move together and was done with cooperative work.",1,4,3,5,5,7,1,1,1,1,5,5,5,1,1,1,1,5,5,2,1,1,5,51,1,2,3,"","A136TLVBJV40HC",0,3,1,5,1.25,"med",1
"2022-02-13 13:42:54","2022-02-13 13:50:33",0,"72.181.5.162",100,459,1,"2022-02-13 13:50:34","R_2rVhJnZBLdOi6lf","","","","",32.9259948730469,-96.9665985107422,"anonymous","EN","A274N9003EN2M6","Last Thanksgiving, people on my street my neighbors all decided to have a block party as most of us were still not comfortable traveling, socializing in indoor spaces etc. due to the pandemic. It was so heart warming how all of us went above and beyond the expectations in planning and executing this event. It ended up being half a day full of activities for kids, games for adults followed by giveaways and catered dinner. It was done in the communal space near our homes and it was the most enjoyable experience in my recent memory. It was totally made possible by everyone being generous with their skills, their time and their pockets. I was in charge of the kids games and prizes.",5,5,"People all came together to pitch in whatever was needed to make the vent a success. Like we were short on tables so 2 families lent their own, same with chairs. I donated 2 huge bags of chocolate truffles and party favors to pass out to the kids. ",1,4,5,3,6,6,2,1,2,2,2,4,5,2,2,4,2,4,4,3,2,1,4,41,1,5,6,"","A274N9003EN2M6",0,3,2.125,3.5,2,"med",1
"2022-02-13 13:42:10","2022-02-13 13:50:39",0,"75.128.29.107",100,508,1,"2022-02-13 13:50:39","R_2S7Uv4X35aYcKIc","","","","",37.5854949951172,-120.945297241211,"anonymous","EN","AGTVCSOSCM867","Every day my job involves cooperation with other people to be successful.  I must work with my employees on a common goal to complete the daily tasks and depends on cooperation from other entities to be successful.",4,2,"Again the first part of our task involves an outside entity first doing their job and providing us what we need in our department in order to do our job of offloading trailers and making them available for reuse. ",2,4,6,5,5,6,2,2,1,2,2,4,5,2,1,1,3,5,3,2,2,4,4,55,1,1,4,"","AGTVCSOSCM867",0,4,1.75,3.5,2.5,"med",1
"2022-02-13 13:43:14","2022-02-13 13:50:48",0,"76.190.18.162",100,453,1,"2022-02-13 13:50:48","R_2wmouAtGZef84yi","","","","",41.5052947998047,-81.5566024780273,"anonymous","EN","A1VWBIIM9VTHML","When I was moving out of my main home and into my new studio, my friend K. and her family were very helpful. She/they provided both physical moving assistance and a separate place (their home) to decompress. In return I watched her kids and brought over dinners. It was a nice memory from an otherwise stressful time.",5,4,"We all joined together in helping each other out. We all just sort of jumped in without having to be asked what to do.",1,4,5,5,4,5,2,3,2,2,5,5,5,2,2,3,2,5,4,3,3,2,4,47,2,1,3,"I'm back in college, now","A1VWBIIM9VTHML",0,4.25,2.25,4.75,2.5,"med",1
"2022-02-13 13:44:59","2022-02-13 13:51:18",0,"98.146.194.160",100,379,1,"2022-02-13 13:51:19","R_21btZroDcBdQUFQ","","","","",46.7313995361328,-117.173301696777,"anonymous","EN","A2YUYXAI4SAOLY","Family members gathered at my late mother-in-law's apartment to distribute her belongings and clean out unwanted materials for trash/donation. There were no disputes over any item and the work proceeded efficiently and fairly.",5,5,"People assisted each other in loading large items into vehicles and took turns opening the door and making trips to the trash bin.",1,4,4,3,6,5,3,2,1,2,5,5,5,2,2,1,2,5,3,2,2,3,3,67,2,1,6,"","A2YUYXAI4SAOLY",0,3,1.875,4.5,2.5,"med",1
"2022-02-13 13:46:50","2022-02-13 13:51:19",0,"174.100.54.180",100,269,1,"2022-02-13 13:51:19","R_12bYkD9kke93adJ","","","","",41.3721923828125,-82.1087036132812,"anonymous","EN","A260EJW55KFZX7","I would have to say when all my friends pitched in to help another friend who had financial problems.  We all chipped in 40 each and gave her 320 dollars to help pay to get her furnace fixed.",5,4,"We all helped our friend pay to get her furnace fixed and told her to pay us back whenever she can.",1,4,2,3,6,7,1,1,1,2,5,5,5,1,2,1,2,5,4,2,1,1,4,67,2,1,3,"","A260EJW55KFZX7",0,2,1.375,4.75,1.5,"med",1
"2022-02-13 13:42:47","2022-02-13 13:51:20",0,"174.202.231.23",100,513,1,"2022-02-13 13:51:20","R_22JjaeskVBkTKIu","","","","",29.7953033447266,-95.4968032836914,"anonymous","EN","A4JC2PG5DWUHI","Working on a project at work to release a new application. All members of the team contributed their skills and attention and those who were not technical supported by testing. It is a great success.
",5,5,"People offered to help in any way they can. Others took suggestions and went above and beyond to make changes when needed.",1,4,4,4,6,6,2,1,1,2,4,4,5,2,2,2,3,5,4,4,3,2,4,47,1,3,4,"thanks!","A4JC2PG5DWUHI",0,3,1.875,4.25,2.75,"high",1
"2022-02-13 13:36:40","2022-02-13 13:51:57",0,"174.100.31.51",100,917,1,"2022-02-13 13:51:58","R_1ikgubpRiJHkAwF","","","","",41.3890075683594,-81.5257034301758,"anonymous","EN","A3KLHS8HGYLM93","I play online multi-player games and they are very competitive.  Everyone plays against each other to win.  There is no generosity, and the point is to rather selfishly win.",5,1,"They would use skills to advance in the game, and possibly manipulative moves to accomplish a win.",5,1,3,3,5,7,2,2,2,1,4,5,5,2,1,2,2,5,5,2,2,1,5,43,2,1,2,"","A3KLHS8HGYLM93",1,2.5,1.75,4.75,1.5,"med",0
"2022-02-13 13:49:54","2022-02-13 13:52:32",0,"173.48.107.15",100,158,1,"2022-02-13 13:52:33","R_Rh36WgLDM7QGSBj","","","","",42.5944976806641,-71.3571014404297,"anonymous","EN","A3F08RS1DXP8PN","I was recently involved in pitching an idea a client. It was about direction of doing a platform transformation. I was up against 3 other people. Winning the project meant a contract for 10 years and a hefty bump in my salary.",5,4,"Everyone was trying to get an advantage over the others and to figure out what they were planning to pitch.",5,1,4,4,6,7,1,1,1,1,3,5,5,1,1,1,1,5,5,1,1,1,5,32,2,1,4,"","A3F08RS1DXP8PN",1,2.75,1,4.5,1,"low",1
"2022-02-13 13:50:14","2022-02-13 13:52:33",0,"73.61.12.231",100,139,1,"2022-02-13 13:52:33","R_1PZQZUY28Ghzu2b","","","","",42.3426971435547,-71.0922012329102,"anonymous","EN","A2A56XB6YTRFJ9","i was working on a pitch deck with my team at work. we all had seperate sections and had to rely on each other to do their sections well.",5,4,"we worked together in a coopoerative and timely manner",1,4,1,1,7,7,1,1,1,1,4,5,5,1,1,1,1,5,5,1,1,1,5,25,2,1,4,"","A2A56XB6YTRFJ9",0,1,1,4.75,1,"low",1
"2022-02-13 13:42:42","2022-02-13 13:52:55",0,"172.58.3.179",100,613,1,"2022-02-13 13:52:56","R_1jQ84yV6ZXYXjY2","","","","",33.7042999267578,-84.3741989135742,"anonymous","EN","AK73OSE51YFDF","Through personal misfortunes, I had to stay in a homeless shelter for a few months. While there all of the clients worked together to prepare meals, clean the facility, do laundry, etc. on a daily basis. It gave us a sense of purpose and usefulness in a dark time in our life. Everyone help each other and there was no such thing as selfishness. ",5,5,"The things that people did was a united effort to help one another do the necessary things to maintain a daily routine of cleaning, cooking, laundry, etc.",1,4,3,5,5,6,1,1,1,1,5,5,5,1,1,1,1,5,5,2,4,1,5,52,1,2,4,"","AK73OSE51YFDF",0,3.25,1,5,2,"med",1
"2022-02-13 13:44:47","2022-02-13 13:53:07",0,"73.112.76.221",100,499,1,"2022-02-13 13:53:07","R_3QESrnB4xeBiDck","","","","",40.7718048095703,-74.2098007202148,"anonymous","EN","A5A14MTB35J23","I was at a conference in Miami for work.  There were other colleagues of mine at the same conference and we were all trying to get meetings with potential clients.  Because our compensation is tied to sales, getting intros and meetings with prospects at conferences is critical.   Did not coordinate with my workmates, and ensured that I was first in line for the morning breakfasts with clients and last to bed after group happy hours.  There was one night when I took elevator up to my room with my colleague after a few drinks when we both agreed to retire for the night, only to come back down after pretending to go back to my room.",5,4,"People, including me, deceived each other about conference activities they were attending and about times they would be at certain events.",5,1,6,6,3,3,3,3,2,3,3,3,5,3,3,2,3,4,3,4,4,4,3,53,1,1,4,"","A5A14MTB35J23",1,5.5,2.75,3.25,3.75,"high",1
"2022-02-13 13:46:44","2022-02-13 13:53:24",0,"47.35.202.192",100,399,1,"2022-02-13 13:53:24","R_pT1TJ8rGiTG260F","","","","",35.00439453125,-82.4309997558594,"anonymous","EN","A3PQPWN30ODXRE","Trying to get a parking space where none were available. Every time a place opened up, someone would jump in front & take it. I was late and the situation made me anxious knowing people were so aggressive. ",4,2,"Not waiting in line and jumping a head to take over a space. They were aggressive & not polite. ",5,1,4,4,5,6,3,3,3,3,4,4,5,3,3,3,3,4,4,2,2,2,3,54,2,1,4,"","A3PQPWN30ODXRE",1,3.25,3,4,2.25,"med",1
"2022-02-13 13:38:48","2022-02-13 13:54:31",0,"216.165.95.164",100,942,1,"2022-02-13 13:54:31","R_2fGNie7aTG5IwH2","","","","",40.7359008789062,-73.9904022216797,"anonymous","EN","A14LXHJAWRQWR6","I was in a competitive situation when I was in a 5k race and we were obviously competing against each other since we all wanted to win first place. It was pretty much every man for himself and nobody really helped anybody else get ahead",5,2,"They each focused on running their own race and did not give special help or extra favors to other competitors ",4,1,5,3,4,6,1,1,1,2,5,5,5,1,1,1,1,5,5,1,1,2,5,20,2,4,3,"","A14LXHJAWRQWR6",1,3.5,1.125,5,1.25,"med",1
"2022-02-13 13:49:07","2022-02-13 13:54:39",0,"108.39.210.188",100,331,1,"2022-02-13 13:54:39","R_1jDQBujqjQ7qnnP","","","","",40.4562072753906,-79.8162994384766,"anonymous","EN","A41APS6V2Z1FJ","It was at the boarding barn we were at before. This girl was always saying how much she knew about everything. For example, she was saying how she competed in this or that. Just because I was an adult and keep to myself and my horse, she thought that I knew nothing about horses. I've worked with them a lot. This made me upset, but I tried to just focus on my horse and show them that I actually DID know what I was doing.",3,3,"They would brag about all the things they knew and were acting condescending to other people. One reason being if you didn't have as nice things for your horse.",4,1,4,4,2,4,3,3,2,2,4,3,5,1,1,1,1,5,5,5,4,3,2,50,2,1,4,"","A41APS6V2Z1FJ",1,4.5,1.75,4.25,4,"high",1
"2022-02-13 13:47:58","2022-02-13 13:54:45",0,"23.120.88.236",100,406,1,"2022-02-13 13:54:45","R_BQdnccCIABOZDhv","","","","",33.7328948974609,-118.295104980469,"anonymous","EN","A2PB6QWU30GQRP","I was part of a big event at work. The day of the event, there were several issues and we were severely understaffed. But with the help of everyone present we were able to successfully pull off the event with the guests not catching on to what a cluster it was behind the scenes. ",5,2,"Everyone pulled there own weight and then some. It was crazy. ",1,4,5,5,3,5,2,1,1,1,4,4,5,3,2,2,1,5,5,2,1,1,3,31,2,1,5,"","A2PB6QWU30GQRP",0,4.5,1.625,4.5,1.75,"med",1
"2022-02-13 13:45:03","2022-02-13 13:54:48",0,"107.161.231.243",100,585,1,"2022-02-13 13:54:48","R_2P1ZeSEFzQCEKu4","","","","",39.4559936523438,-82.2298965454102,"anonymous","EN","A389KAGDNVULOJ","I was in the hosiptal visiting a loved one who was ill and everyone from the receptionist to the nurses, doctors and all the support team were so help and they worked so well as a team, helping each other with notes and taking turns explaining to me what happened. They were thoughtful and thourough with their explanations and I was patient with the long medical jargon.",4,2,"they were patient and kind. They were compassionate and thought out an answer for every question I had. ",1,4,2,2,5,7,1,1,1,1,3,5,5,1,1,1,1,5,5,1,1,1,5,32,2,1,4,"","A389KAGDNVULOJ",0,2,1,4.5,1,"low",1
"2022-02-13 13:53:49","2022-02-13 13:55:53",0,"75.69.196.70",100,123,1,"2022-02-13 13:55:53","R_PHiFrTNqqL4Ns6R","","","","",41.8878936767578,-70.8887023925781,"anonymous","EN","A3CHVBVD3VIA7Y","Competing nationally in cross country. Tough race, tough conditions and competitors. ",5,5,"Racing each other and other clubs.",5,1,4,4,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,2,2,2,4,37,1,1,4,"","A3CHVBVD3VIA7Y",1,4.25,3,3,2,"med",1
"2022-02-13 13:50:01","2022-02-13 13:55:55",0,"75.139.85.187",100,353,1,"2022-02-13 13:55:55","R_1reHn4fS1RgEat0","","","","",34.985595703125,-81.8246002197266,"anonymous","EN","A6W0BC36U0TUS","This situation occurred within my own family dynamics. My three daughters and their mums are always competing with each other and me for my attention. Instead of working as a team which we should as a family, it seems we are only out for our so called self-interest.",5,4,"Taking deliberate actions to impede communication and resolutions to problems.",4,1,2,2,4,6,2,2,1,1,5,3,5,2,2,1,3,5,4,1,1,2,2,35,3,1,3,"","A6W0BC36U0TUS",1,2.5,1.75,4.25,2,"med",1
"2022-02-13 13:38:26","2022-02-13 13:56:32",0,"184.17.130.226",100,1086,1,"2022-02-13 13:56:32","R_3I64TBsvQddnhEK","","","","",39.6421051025391,-85.1438980102539,"anonymous","EN","A3UT4PVIWBLFLN","I went on an away team and the people there were all cooperative and we helped launch a new building. ",5,5,"They asked questions and listen to our ideas.",1,4,3,3,5,5,1,1,1,2,4,4,5,2,1,1,1,4,5,4,2,1,4,27,2,3,4,"","A3UT4PVIWBLFLN",0,3,1.25,4.25,2.25,"med",1
"2022-02-13 13:50:22","2022-02-13 13:57:06",0,"172.223.122.2",100,403,1,"2022-02-13 13:57:06","R_1dibsODLq6e7CpF","","","","",32.5195007324219,-96.8105010986328,"anonymous","EN","A1UZ91EFSJFUM8","I had to see a surgeon for my GERD and a bad hernia. I listened to him talk about the positives and negatives and I decided with him that surgery would be the best thing for me. It's very hard to be cooperative with basically strangers who want to do surgery on you but I was glad I did it.",5,5,"He explained to me what was going to happen if I went through with surgery and with some reluctance at first, I finally agreed.",1,4,4,5,1,6,1,1,1,1,5,5,5,1,1,1,1,5,5,1,1,1,5,44,2,1,2,"","A1UZ91EFSJFUM8",0,4.5,1,5,1,"low",1
"2022-02-13 13:52:21","2022-02-13 13:57:31",0,"174.55.108.196",100,309,1,"2022-02-13 13:57:31","R_3qIktTlAnMgN6Op","","","","",39.9071960449219,-77.6360015869141,"anonymous","EN","A2CYT1T5918U1V","I was involved in a work project where different teams were competing to develop an innovative product. The project took six weeks to complete and brought out selfishness and uneasy feeling among coworkers. Our team lost the competition and the competition caused animosity between teams. ",5,5,"Different teams at work competed on developing an innovative product. It was cutthroat and teams failed to communicate with each other during the competition which lasted six weeks. ",5,1,5,3,6,7,3,3,3,3,3,4,5,2,2,2,2,4,4,2,2,1,5,57,1,1,6,"","A2CYT1T5918U1V",1,2.75,2.5,3.75,1.5,"med",1
"2022-02-13 13:51:45","2022-02-13 13:58:03",0,"107.77.225.72",100,377,1,"2022-02-13 13:58:03","R_3fN2e4CNqlhvvto","","","","",40.6712951660156,-73.8943023681641,"anonymous","EN","A22DL4DE4DYB0","For work we had a trivia night at a bar and we were all in teams. The prize was $500 split between 4 people so everyone became very competitive. Some people tried to cheat on their phones.",5,5,"People ended up trying to cheat at the trivia because there was such a big money prize available.",5,1,1,3,6,7,2,2,2,2,5,5,5,1,1,1,1,5,5,1,1,1,3,30,1,1,4,"","A22DL4DE4DYB0",1,1.75,1.5,5,1.5,"med",1
"2022-02-13 13:44:57","2022-02-13 13:58:21",0,"208.92.185.139",100,804,1,"2022-02-13 13:58:21","R_2VeU47ODr6EAnpa","","","","",37.0487060546875,-112.517402648926,"anonymous","EN","A1S0N5BIXAQO8I","Recently there was a shortage of toilet paper at the local Costco, it seems a rumor had caused a sort of mass hysteria about future needs. The place was crowded and lines of carts were surround an area where the last pallet of product was pulled off the shelves. There's more to the story but the result was I ended up with one of the prized bundles.",4,2,"Most people were trying to grab two packages to deny others from obtaining any, despite hand written signs limiting customers to only one each. Others waited patiently in line watching the pile begin to disappear. I discarded my cart and walked around the line of carts blocking the aisle and seized my prize.",4,1,2,2,6,6,1,1,1,1,3,5,5,1,1,1,3,5,4,2,1,1,5,55,1,1,3,"","A1S0N5BIXAQO8I",1,2,1.25,4.25,1.25,"med",1
"2022-02-13 13:39:57","2022-02-13 13:58:34",0,"73.10.105.232",100,1116,1,"2022-02-13 13:58:34","R_10DzEvtz485M7Bb","","","","",40.8125,-74.2134017944336,"anonymous","EN","A1RATFICCKLCQ","This was a project competition at work where the best project would be recognized company-wide and would receive a bonus. My co-workers and I were all eager to participate. I wanted to show off my skills and be monetary compensated if I won. It was fun and exciting at first but later devolved into a more unkind type of interaction where the top competitors were trying to undermine and sabotage one another. This did not feel good nor did it make our team any stronger. I felt it might not be good for moral but my supervisor though it was all in good fun. It ended with the winner thanking his competition for motivating her to do more.",4,4,"They were trying to best each other in a project competition which show cased their skills and talents. They also tried to undermine and provoke each other to make it harder to focus on their project ",5,1,4,4,5,6,3,2,2,3,3,3,5,2,3,2,3,3,3,3,3,2,4,35,2,3,4,"","A1RATFICCKLCQ",1,3.25,2.5,3,2.5,"med",1
"2022-02-13 13:54:21","2022-02-13 13:59:44",0,"174.202.43.7",100,322,1,"2022-02-13 13:59:45","R_27UoNPS06u0sblh","","","","",39.7536010742188,-86.1934967041016,"anonymous","EN","A11FHRIUGW7NFB","I had a family gathering last month. My father is very ill and people who have not been together in a long time were cooking, cleaning, and visiting together. It was inspiring.",5,5,"Not all of my family members get along but everyone made an effort to keep spirits up, especially my father's, while we were together.",1,4,3,4,5,6,1,1,1,2,5,4,5,1,2,3,2,4,4,1,1,1,5,43,2,1,4,"","A11FHRIUGW7NFB",0,3,1.625,4.25,1,"low",1
"2022-02-13 13:55:45","2022-02-13 13:59:49",0,"23.120.78.114",100,244,1,"2022-02-13 13:59:49","R_3HXKwmR0LCgS2Mq","","","","",31.8681030273438,-90.4029006958008,"anonymous","EN","A3MUW3RCHP2BBJ","I think home sales during the pandemic were like this.  It caused people to bid more on a house than their original budget allowed.  many waived home inspections, which could lead to costly repairs in the future. ",5,5,"They would out bid each other and waive standard tests (home inspections, termite etc) in order to buy a home.",5,1,5,5,4,5,1,1,1,1,4,4,5,1,1,1,1,5,4,1,1,1,4,40,4,1,4,"","A3MUW3RCHP2BBJ",1,4.25,1,4.25,1.25,"med",1
"2022-02-13 13:53:55","2022-02-13 13:59:56",0,"75.186.81.33",100,360,1,"2022-02-13 13:59:56","R_1LZNIRbmWgw47hc","","","","",40.2861022949219,-84.1728973388672,"anonymous","EN","A1WL9MIOGR6556","I was at work function and we were playing a competitive team game, where our team was working to solve riddles and puzzles before the other team in order to win a gift card prize. Our team leader became very competitive and it was very high-stress to perform and figure it out before the other teams. ",5,3,"Our team leader was talking down and other teams, calling them names and telling them we would win. He tried to overhear other team's answers to gain an advantage.",5,1,4,5,7,7,1,1,1,1,3,4,5,1,1,1,1,4,4,1,1,1,4,32,2,1,4,"","A1WL9MIOGR6556",1,2.75,1,3.75,1.25,"med",1
"2022-02-13 13:51:37","2022-02-13 14:00:02",0,"172.58.171.7",100,505,1,"2022-02-13 14:00:03","R_6rmRrlDZnzIdqZb","","","","",28.5435943603516,-81.3738021850586,"anonymous","EN","A20PE86B4RBAZC","Several of us worked together to organize and work a fundraising even for highschool football. Everyone that said they would be there showed up and did their part. Volunteers thanked the other volunteers for their contributions and it was very successful.",5,4,"Everyone worked together, coordinated their schedule and did their part.",1,4,4,4,5,6,2,2,2,1,3,5,5,1,2,1,2,5,4,1,1,1,5,50,2,1,4,"","A20PE86B4RBAZC",0,3.25,1.625,4.25,1,"low",1
"2022-02-13 13:54:16","2022-02-13 14:00:03",0,"24.1.239.227",100,346,1,"2022-02-13 14:00:03","R_1DA3qc22VtJC3Hq","","","","",41.50390625,-88.215202331543,"anonymous","EN","AYSRYVG3Z8IS4","Track meet.",5,2,"Racing.",5,1,4,5,4,4,2,2,1,1,4,4,5,3,2,2,2,5,4,2,2,2,4,54,2,1,4,"","AYSRYVG3Z8IS4",1,4.25,1.875,4.25,2,"med",1
"2022-02-13 13:55:47","2022-02-13 14:00:07",0,"173.233.6.131",100,259,1,"2022-02-13 14:00:07","R_3hGwqMVyrcMKYaf","","","","",40.6217041015625,-79.9430999755859,"anonymous","EN","A14VY6QXKBLC0D","My project team was given a tight, difficult deliverable. We came together well, each contributing above and beyond, to deliver results under pressure. The team was unselfish and trusted one another.",5,4,"People were unselfish with their time. They were willing to pitch in and go beyond their standard responsibilities.",1,4,2,2,6,6,2,1,1,1,4,5,5,1,2,1,1,5,5,1,1,2,4,37,1,1,5,"","A14VY6QXKBLC0D",0,2,1.25,4.75,1.5,"med",1
"2022-02-13 13:55:48","2022-02-13 14:00:09",0,"174.209.33.238",100,260,1,"2022-02-13 14:00:09","R_2t5mFMGPrmQViTJ","","","","",41.6983947753906,-87.7031021118164,"anonymous","EN","A17ZRK7P5TFAKK","The most competetive situation I can remember from recent times was when I was playing a game of Overwatch online with my friends.  The teams were both evenly matched in terms of skill, and the game was extremely heated and difficult.  My team was very uptight and weren't very nice to each other throughout the match.",5,5,"The people on my team tried to stay together to help each other stay alive during the fight.  The healers were on point and they had a rough time keeping up with the amount of damage the enemy team was dealing.  It was an extremely uptight situation and our competetive rank depended on the outcome of the match.",5,1,5,2,6,7,1,1,1,1,5,5,5,1,1,1,1,5,5,1,1,1,5,30,1,1,3,"","A17ZRK7P5TFAKK",1,2.5,1,5,1,"low",1
"2022-02-13 13:47:01","2022-02-13 14:00:10",0,"172.58.83.95",100,789,1,"2022-02-13 14:00:11","R_3j3DMv6GbDyjOka","","","","",44.9618072509766,-93.263801574707,"anonymous","EN","ABP1TJVOX62L1","Last spring/summer, my friend/neighbor helped me to dehoard my home without judgement. I hauled everything out by myself and he hauled it to the dump in his van. It was extremely generous of him to offer to help me and I could not have done it without him. At one point, he got a serious look on his face and he looked at me almost sadly and said, ""I can't believe you hauled this out all by yourself.."" and he didn't mean it in a sexist way, he meant it in a truly human way because it was massive amounts of stuff, 30+ years of accumulated junk. ",5,5,"He offered to help without me asking and he seemed glad to do it. He never made me feel bad or like I owed him something for helping me. We worked together efficiently as a really good team and we achieved a lot. ",1,4,4,4,2,6,1,2,1,1,4,4,5,1,2,1,2,4,4,1,1,1,4,43,3,1,2,"","ABP1TJVOX62L1",0,4,1.375,4,1.25,"med",1
"2022-02-13 13:53:05","2022-02-13 14:00:28",0,"68.195.142.96",100,442,1,"2022-02-13 14:00:28","R_3lEmJz1ODgqdTAP","","","","",40.9864044189453,-74.111198425293,"anonymous","EN","AOJD8D9NXVAR3","A few weeks ago, I played soccer in the back yard with my four year old grandson. We both tried our best to get the ball away from each other and into our own goals using only our feet, not our arms and hands. We both acted selfishly, losing our usual loving and generous relationship entirely, and each doing whatever was necessary to win the game.",4,4,"Each person tried to get the ball away from the other person and kick it into his/her own goal. ",5,1,3,3,5,6,1,1,1,1,4,5,5,1,1,1,2,5,5,2,2,1,5,74,2,1,6,"","AOJD8D9NXVAR3",1,2.75,1.125,4.75,1.5,"med",1
"2022-02-13 13:57:50","2022-02-13 14:00:43",0,"69.245.176.179",100,172,1,"2022-02-13 14:00:43","R_3GCVMlW2GAnaSvR","","","","",41.9459991455078,-87.7033004760742,"anonymous","EN","A1X1SOI48T1C6E","I worked on a group project at a virtual conference. We had to prepare a presentation to give to the rest of the group. ",5,2,"Work together on a project that we would all present together.",2,4,2,2,5,6,3,1,2,2,3,4,5,1,2,3,1,4,4,2,2,1,4,27,2,1,5,"","A1X1SOI48T1C6E",0,2.25,1.875,3.75,1.75,"med",1
